Supplementary Tabl 4.2. Phenotype data formatted for calculating correlations and QTL mapping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Only winter/extended cold temperature associated traits were used for QTL mapping in this chapter (columns D:AE). Additional columns used to calculate correlations. Planting replicates indicated as W1-W3. Spike replicates indicated as 1 or 2. anth = anthocyanin. OD = average of T and C experimental replicates. T = cold shock/LMA-treated. C = control/untreated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Genotype,Subpop. ID,WLMA freq.,cube W avg.,cube W1 avg.,cube W2 avg.,cube W3 avg.,cube W1.S1 avg.,cube W1.S2 avg.,cube W2.S1 avg.,cube W2.S2 avg.,cube W3.S1 avg.,cube W3.S2 avg.,W avg.,W1 avg.,W2 avg.,W3 avg.,W1.S1 avg.,W1.S2 avg.,W2.S1 avg.,W2.S2 avg.,W3.S1 avg.,W3.S2 avg.,avg. anth. count,avg. grain fill,avg. spike distortion,avg. spike curl,W1.anth. count,W2.anth. count,W3.anth. count,TLMA_freq,CLMA_freq,cube avg. OD,cube avg. T,cube avg. C
SW07071-2,276,SW07071-2_40,0,0.567223597,0.564360097,0.570058474,NA,0.567741137,0.560938054,0.599768429,0.53687958,NA,NA,0.1825,0.17975,0.18525,NA,0.183,0.1765,0.21575,0.15475,NA,NA,0,3,0,0.5,0,0,0,3,1,1.13350226,1.326921723,0.670454136
SW07071-2,277,SW07071-2_41,2,0.92848696,0.926961991,0.930006937,NA,0.996151878,0.845535997,0.864235461,0.987596797,NA,NA,0.8004375,0.7965,0.804375,NA,0.9885,0.6045,0.6455,0.96325,NA,NA,1.333333333,2,0.5,0.5,2,2,0,2,0,0.754386988,0.86427265,0.644028142
SW07071-2,278,SW07071-2_42,2,1.363524326,NA,0.957512004,1.612435648,NA,NA,1.069331985,0.810791281,1.571972854,1.650963624,2.5350625,NA,0.877875,4.19225,NA,NA,1.22275,0.533,3.8845,4.5,1.333333333,2.5,0.5,0.5,0,2,2,0,0,0.50462923,0.574837173,0.444022458
SW07071-2,279,SW07071-2_43,3,0.943819528,0.927107442,1.079260181,0.77653183,1.000749438,0.839430831,0.67386641,1.302215158,0.884508542,0.625306516,0.84075,0.796875,1.257125,0.46825,1.00225,0.5915,0.306,2.20825,0.692,0.2445,2,2.666666667,0.333333333,0,0,3,3,2,1,0.700976528,0.742121227,0.67060859
SW07071-2,280,SW07071-2_44,1,0.827342592,0.692869795,0.928317767,NA,0.735268078,0.644530034,0.98235723,0.867126646,NA,NA,0.5663125,0.332625,0.8,NA,0.3975,0.26775,0.948,0.652,NA,NA,1,2,0,0.5,1,2,0,3,1,0.936755788,1.113713391,0.6403912
SW07071-2,281,SW07071-2_45,1,0.830868271,0.57108238,0.666350545,1.073939824,0.543448439,0.596273196,0.691739642,0.638863543,1.180650317,0.940345429,0.573583333,0.18625,0.295875,1.238625,0.1605,0.212,0.331,0.26075,1.64575,0.8315,2.666666667,2.333333333,0.333333333,0,3,2,3,1,2,0.805247085,0.840346371,0.766788077
SW07071-2,282,SW07071-2_46,1,1.170256516,0.635683023,1.624666598,0.640492785,0.632678609,0.638659303,1.615410983,1.633817941,0.681128461,0.593920081,1.602666667,0.256875,4.288375,0.26275,0.25325,0.2605,4.2155,4.36125,0.316,0.2095,3.666666667,3,0.333333333,0.333333333,4,4,3,3,1,0.975916715,1.101976474,0.727181083
SW07071-2,283,SW07071-2_47,3,1.059587178,0.894774243,1.334622018,0.780382236,1.00981992,0.73864373,1.156298147,1.474916207,0.796337424,0.763746505,1.189625,0.716375,2.37725,0.47525,1.02975,0.403,1.546,3.2085,0.505,0.4455,3,2,0.666666667,0,4,3,2,3,0,0.730523279,0.836582868,0.579103185
SW07071-2,284,SW07071-2_48,2,1.02113356,1.109084547,1.165817977,0.626157854,1.067360659,1.147885212,1.165817977,NA,0.626157854,NA,1.06475,1.36425,1.5845,0.2455,1.216,1.5125,1.5845,NA,0.2455,NA,2.333333333,2,0.666666667,0,2,2,3,1,1,0.748694024,0.665598985,0.846641883
SW07071-2,285,SW07071-2_49,2,0.72760983,0.67184167,0.713594808,0.787836843,0.69812423,0.643324176,0.633510261,0.778874115,0.614904473,0.906739529,0.385208333,0.30325,0.363375,0.489,0.34025,0.26625,0.25425,0.4725,0.2325,0.7455,4,3,0.333333333,0.333333333,4,4,4,3,3,1.058317661,0.934211192,1.158630717
SW07071-2,242,SW07071-2_4,3,1.055052494,0.896177201,1.25823891,0.93274481,1.019612822,0.723997823,1.25823891,NA,0.957011831,0.907144776,1.174416667,0.71975,1.992,0.8115,1.06,0.3795,1.992,NA,0.8765,0.7465,3,1.666666667,0.333333333,0.333333333,3,4,2,1,0,0.702963626,0.754564754,0.607317794
SW07071-2,286,SW07071-2_50,2,1.066884992,0.692000774,0.839608188,1.395885026,0.726058699,0.654213262,0.751699848,0.912180097,0.979499258,1.650963624,1.214375,0.331375,0.591875,2.719875,0.38275,0.28,0.42475,0.759,0.93975,4.5,1.666666667,2.666666667,0.333333333,0.333333333,0,2,3,0,0,0.434337742,0.459430612,0.405952642
SW07071-2,287,SW07071-2_51,1,0.714439332,0.823950303,0.659045145,0.628592642,0.848324265,0.798042087,0.73495966,0.559876674,0.636403986,0.620582179,0.364666667,0.559375,0.28625,0.248375,0.6105,0.50825,0.397,0.1755,0.25775,0.239,2.666666667,2.666666667,0,1,1,4,3,3,2,0.910454227,0.929492793,0.880307873
SW07071-2,288,SW07071-2_52,2,0.942070032,1.023247053,1.077181437,0.571847906,1.017524434,1.028906371,1.211861534,0.896280949,0.58553364,0.55747374,0.836083333,1.071375,1.249875,0.187,1.0535,1.08925,1.77975,0.72,0.20075,0.17325,2,2.666666667,0.666666667,0.666666667,2,2,2,3,2,1.11344384,1.114108895,1.112444764
SW07071-2,289,SW07071-2_53,2,1.008674535,0.948103326,1.06273236,NA,0.731394096,1.095088294,0.946989547,1.157605544,NA,NA,1.02625,0.85225,1.20025,NA,0.39125,1.31325,0.84925,1.55125,NA,NA,1.666666667,1.5,0.5,0,3,2,0,3,2,1.052638377,1.194724416,0.803964694
SW07071-2,290,SW07071-2_54,3,1.348687949,1.057802794,1.643624001,1.201791306,1.071368674,1.043879739,1.650963624,1.636218234,1.44176866,0.779971509,2.453208333,1.183625,4.44025,1.73575,1.22975,1.1375,4.5,4.3805,2.997,0.4745,2,1.666666667,0,0,2,1,3,3,3,1.40115538,1.466172928,1.314169455
SW07071-2,291,SW07071-2_55,3,1.282059605,1.109152289,1.350868212,1.355804907,1.322774239,0.745603913,1.650963624,0.754930479,1.650963624,0.785412714,2.107291667,1.3645,2.465125,2.49225,2.3145,0.4145,4.5,0.43025,4.5,0.4845,2,3,0,1,1,3,2,0,0,0.49578117,0.464390847,0.523632116
SW07071-2,292,SW07071-2_56,3,0.978049478,0.926331173,1.18363192,0.707154518,1.037957654,0.778324257,1.121014705,1.240244055,0.749481123,0.659045145,0.935583333,0.794875,1.65825,0.353625,1.11825,0.4715,1.40875,1.90775,0.421,0.28625,2.333333333,2.333333333,0,0,2,2,3,1,0,0.625504355,0.734411173,0.465580158
SW07071-2,293,SW07071-2_57,1,0.83044556,0.660767396,1.068493235,0.594156232,NA,0.660767396,0.910373795,1.19002142,0.645131275,0.532507402,0.572708333,0.2885,1.219875,0.20975,NA,0.2885,0.7545,1.68525,0.2685,0.151,2.666666667,1.333333333,0,0,2,3,3,0,2,0.61955266,0.566834821,0.664562812
SW07071-2,294,SW07071-2_58,2,1.322381205,1.399106573,1.235540039,NA,1.411219373,1.386780326,1.360233164,1.078794952,NA,NA,2.3124375,2.73875,1.886125,NA,2.8105,2.667,2.51675,1.2555,NA,NA,1.666666667,2.5,0,0,3,2,0,1,1,0.6962813,0.646230649,0.766522237
SW07071-2,295,SW07071-2_59,2,1.208428319,1.650963624,0.783041489,0.679598234,1.650963624,1.650963624,0.573372841,0.917259488,0.640898802,0.714330473,1.764666667,4.5,0.480125,0.313875,4.5,4.5,0.1885,0.77175,0.26325,0.3645,2,2.333333333,0,0,1,2,3,3,1,0.898660559,1.053440466,0.656122298
SW07071-2,296,SW07071-2_60,2,1.282465071,1.441367656,1.461989375,0.592973593,1.609127519,1.221487927,1.348787205,1.559943018,0.563836329,0.61949838,2.109291667,2.9945,3.124875,0.2085,4.1665,1.8225,2.45375,3.796,0.17925,0.23775,2.666666667,1.666666667,0,0.333333333,3,2,3,0,0,0.530991718,0.588716608,0.477639963
SW07071-2,297,SW07071-2_61,2,0.92086049,0.971221404,1.048220721,0.650098604,1.085625652,0.820684536,1.165265893,0.896799331,0.628064945,0.670732102,0.780875,0.916125,1.15175,0.27475,1.2795,0.55275,1.58225,0.72125,0.24775,0.30175,2.666666667,2.333333333,0.666666667,0,1,4,3,2,1,0.716498526,0.752936635,0.671102366
SW07071-2,298,SW07071-2_62,2,0.809118756,0.983004454,0.791245698,0.523996572,0.931593983,1.029535719,0.707570883,0.860200062,0.526864122,0.521097288,0.529708333,0.949875,0.495375,0.143875,0.8085,1.09125,0.35425,0.6365,0.14625,0.1415,2.333333333,2.333333333,0.333333333,0.666666667,1,3,3,1,0,0.688602272,0.722528689,0.630380219
SW07071-2,299,SW07071-2_63,1,0.697496728,0.699233856,0.671749346,0.7198405,0.759580794,0.626157854,0.631427016,0.707737292,0.779011459,0.648913372,0.339333333,0.341875,0.303125,0.373,0.43825,0.2455,0.25175,0.3545,0.47275,0.27325,2.666666667,2.333333333,0.333333333,0,2,3,3,0,0,0.554986788,0.627141101,0.456650209
SW07071-2,300,SW07071-2_65,2,0.80339271,0.781270666,0.914178745,0.680229162,0.61024088,0.898970015,1.081651565,0.640289582,0.760878486,0.573879355,0.518541667,0.476875,0.764,0.31475,0.22725,0.7265,1.2655,0.2625,0.4405,0.189,2.666666667,2.666666667,0.333333333,0,1,4,3,1,0,0.676704319,0.802498698,0.501256101
SW07071-2,301,SW07071-2_66,0,0.59666358,0.618628603,0.61949838,0.545976142,0.607091774,0.629750468,0.630170442,0.608445383,0.549586466,0.54231743,0.212416667,0.23675,0.23775,0.16275,0.22375,0.24975,0.25025,0.22525,0.166,0.1595,1.333333333,2.666666667,0.666666667,0,0,2,2,0,0,0.505746209,0.445496927,0.535923812
SW07071-2,302,SW07071-2_67,2,0.777957253,0.869888566,0.789244056,0.6403912,0.782565517,0.942508015,0.838602173,0.73279345,0.589636854,0.684168455,0.470833333,0.65825,0.491625,0.262625,0.47925,0.83725,0.58975,0.3935,0.205,0.32025,2.333333333,2,0.666666667,0.333333333,3,2,2,0,0,0.367141586,0.32703244,0.4
SW07071-2,303,SW07071-2_68,1,0.659971175,0.719679641,0.7,0.527314048,0.663618024,0.768149828,0.759436332,0.62827613,0.525056683,0.52955225,0.287458333,0.37275,0.343,0.146625,0.29225,0.45325,0.438,0.248,0.14475,0.1485,3.333333333,2.666666667,0.333333333,0.666666667,3,4,3,0,0,0.54024109,0.618889793,0.427812944
SW07071-2,304,SW07071-2_69,0,0.613247041,NA,0.6600987,0.557875668,NA,NA,0.700679612,0.613800513,0.60482225,0.501329793,0.230625,NA,0.287625,0.173625,NA,NA,0.344,0.23125,0.22125,0.126,0.666666667,2,0.5,0.5,0,1,1,2,0,0.774750923,0.899086006,0.487758282
SW07071-2,243,SW07071-2_6,2,0.964430357,0.587471705,0.883815646,1.215989699,0.5857766,0.589157084,0.936085274,0.824502302,1.209302697,1.222603952,0.897041667,0.20275,0.690375,1.798,0.201,0.2045,0.82025,0.5605,1.7685,1.8275,2.333333333,2.333333333,0,0,1,3,3,0,0,0.498551363,0.533143379,0.458348943
SW07071-2,305,SW07071-2_70,2,1.110246318,1.488673955,0.855386782,0.56527436,1.632599513,1.309739474,0.766309432,0.928994172,0.586019359,0.542883523,1.368541667,3.299125,0.625875,0.180625,4.3515,2.24675,0.45,0.80175,0.20125,0.16,2,3,0,0.333333333,2,1,3,1,3,0.905136706,0.767018322,0.986238575
SW07071-2,306,SW07071-2_71,3,1.148717326,0.938835135,1.176571009,1.278772627,0.938835135,NA,0.867791111,1.375773669,0.746053342,1.555960401,1.515791667,0.8275,1.62875,2.091125,0.8275,NA,0.6535,2.604,0.41525,3.767,2,2.333333333,0.333333333,0,4,0,2,3,2,1.328766494,1.456589117,1.122868392
SW07071-2,307,SW07071-2_72,3,1.092289979,1.350754037,0.920221276,0.873234536,1.350754037,NA,0.897213604,0.942132626,0.820189328,0.920516408,1.303208333,2.4645,0.77925,0.665875,2.4645,NA,0.72225,0.83625,0.55175,0.78,1.666666667,2.333333333,0,0.333333333,0,3,2,3,2,0.832539085,0.871673146,0.789333234
SW07071-2,308,SW07071-2_73,1,1.058770082,NA,NA,1.058770082,NA,NA,NA,NA,0.880872069,1.191197157,1.186875,NA,NA,1.186875,NA,NA,NA,NA,0.6835,1.69025,0.666666667,3,0,0,0,0,2,3,2,1.092809346,1.222613243,0.878546153
SW07071-2,309,SW07071-2_74,1,0.85404645,0.558811254,1.023247053,NA,0.58553364,0.529254916,0.850057666,1.151918662,NA,NA,0.6229375,0.1745,1.071375,NA,0.20075,0.14825,0.61425,1.5285,NA,NA,1,2.5,0,0,0,3,0,2,0,0.830232028,0.941286905,0.56427287
SW07071-2,310,SW07071-2_75,1,0.838621922,0.681128461,1.041503619,0.686563463,0.730614357,0.623167968,0.818824411,1.195935322,0.690693135,0.682383504,0.589791667,0.316,1.12975,0.323625,0.39,0.242,0.549,1.7105,0.3295,0.31775,2.666666667,2.333333333,0.333333333,0.333333333,1,4,3,0,0,0.595069549,0.573499554,0.601922844
SW07071-2,311,SW07071-2_76,2,0.782905556,0.562654279,0.942320358,0.751699848,0.577650024,0.546813531,0.939590889,0.945034106,0.675514012,0.814953138,0.479875,0.178125,0.83675,0.42475,0.19275,0.1635,0.8295,0.844,0.30825,0.54125,1,2.666666667,0,0,0,2,1,0,1,0.636060874,0.58425478,0.719920902
SW07071-2,312,SW07071-2_77,2,0.819031509,0.89907312,0.874598455,0.632053432,0.889697326,0.908257342,0.949121996,0.784601337,0.605504895,0.656541443,0.549416667,0.72675,0.669,0.2525,0.70425,0.74925,0.855,0.483,0.222,0.283,2.666666667,2,0.333333333,0.333333333,2,4,2,3,3,0.970337149,0.902752206,1.029627435
SW07071-2,313,SW07071-2_78,1,0.694082775,0.767230734,0.656541443,0.645131275,0.84002173,0.677153615,0.560938054,0.730301996,0.646330407,0.64392767,0.334375,0.451625,0.283,0.2685,0.59275,0.3105,0.1765,0.3895,0.27,0.267,3,2.666666667,0.333333333,0,4,2,3,2,0,0.846740905,1.140141878,0.553512869
SW07071-2,314,SW07071-2_79,1,0.795043135,0.657313845,0.980106888,0.655864097,0.622953305,0.68841476,1.155674537,0.697610903,0.642921216,0.668315364,0.502541667,0.284,0.9415,0.282125,0.24175,0.32625,1.5435,0.3395,0.26575,0.2985,2.666666667,2.666666667,0.666666667,0.333333333,3,4,1,3,3,0.938543529,0.965638357,0.909786879
SW07071-2,244,SW07071-2_7,2,0.859392185,0.803242052,0.646629496,1.037106107,0.626582656,0.924628534,0.646330407,0.646928308,1.026855651,1.047157847,0.634708333,0.51825,0.270375,1.1155,0.246,0.7905,0.27,0.27075,1.08275,1.14825,2.333333333,2,0,0,1,2,4,0,0,0.508133637,0.551784835,0.423582358
SW07071-2,315,SW07071-2_80,1,1.21838023,NA,1.21838023,NA,NA,NA,0.716447262,1.481172069,NA,NA,1.808625,NA,1.808625,NA,NA,NA,0.36775,3.2495,NA,NA,1,2,1,0,0,3,0,1,1,0.686298176,0.711872331,0.677335304
SW07071-2,316,SW07071-2_81,3,1.073530231,0.741988806,1.293184249,1.04479663,0.660767396,0.808503052,1.071513856,1.457315389,0.867901756,1.176209709,1.237208333,0.4085,2.162625,1.1405,0.2885,0.5285,1.23025,3.095,0.65375,1.62725,4,2,0.666666667,0,4,4,4,3,3,1.248198617,1.253112245,1.242250725
SW07071-2,317,SW07071-2_82,3,1.186559119,1.322369291,1.313469427,0.756753814,1.247515063,1.389591171,1.510774277,1.02717168,0.647525105,0.841201041,1.670583333,2.312375,2.266,0.433375,1.9415,2.68325,3.44825,1.08375,0.2715,0.59525,3,2.666666667,0.666666667,0.333333333,2,4,3,0,1,0.716997023,0.580988318,0.81486948
SW07071-2,318,SW07071-2_83,3,1.37044036,0.800520495,1.504725836,1.560696051,0.549034117,0.951152802,1.637244779,1.343544858,1.650963624,1.458569939,2.573833333,0.513,3.407,3.8015,0.1655,0.8605,4.38875,2.42525,4.5,3.103,2.666666667,2.333333333,0.333333333,0.333333333,0,4,4,3,2,0.923138934,1.030062208,0.810022918
SW07071-2,319,SW07071-2_84,2,0.827373027,0.695032864,0.750887837,0.979586109,0.658084437,0.728422188,0.731549844,0.76927801,0.848902852,1.082434494,0.566375,0.33575,0.423375,0.94,0.285,0.3865,0.3915,0.45525,0.61175,1.26825,1.666666667,1.666666667,0.333333333,0.666666667,0,3,2,2,1,0.688971138,0.712556851,0.663649561
SW07071-2,320,SW07071-2_85,0,0.612248265,0.558410672,0.617209975,0.653628621,0.566445512,0.550137707,0.586746431,0.644930986,0.643726631,0.663239355,0.2295,0.174125,0.235125,0.27925,0.18175,0.1665,0.202,0.26825,0.26675,0.29175,1,3,0.333333333,0,0,3,0,2,1,0.72456441,0.735131035,0.708111426
SW07071-2,321,SW07071-2_86,2,1.028355058,1.357344516,0.753978854,0.693216794,1.450495273,1.249279585,0.706403822,0.796205994,0.678966134,0.706904463,1.0875,2.50075,0.428625,0.333125,3.05175,1.94975,0.3525,0.50475,0.313,0.35325,1.666666667,2.333333333,0.333333333,0,1,2,2,0,0,0.584529292,0.63000252,0.487466211
SW07071-2,322,SW07071-2_87,2,1.058447849,0.512834404,1.37179972,0.943913068,0.513309251,0.512358676,1.60039053,1.020893744,0.965668146,0.921106105,1.185791667,0.134875,2.5815,0.841,0.13525,0.1345,4.099,1.064,0.9005,0.7815,2,3,0,0,0,3,3,3,0,0.783810885,0.94348159,0.597033973
SW07071-2,323,SW07071-2_88,2,1.075647108,0.73894908,1.457844916,0.614242573,NA,0.73894908,1.219866061,1.636342733,0.478778724,0.70723783,1.244541667,0.4035,3.098375,0.23175,NA,0.4035,1.81525,4.3815,0.10975,0.35375,1.333333333,2,0.333333333,0.333333333,0,2,2,0,1,0.691405685,0.632227217,0.741887883
SW07071-2,324,SW07071-2_89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.949787579,1.058212247,0.860875258
SW07071-2,325,SW07071-2_90,2,1.29262341,1.438916688,1.102576605,NA,1.304373828,1.552130265,1.104390169,1.100757055,NA,NA,2.1598125,2.97925,1.340375,NA,2.21925,3.73925,1.347,1.33375,NA,NA,1.666666667,3,0,0,2,3,0,1,2,0.766242206,0.58287833,0.858641019
SW07071-2,326,SW07071-2_91,2,0.820478272,0.923848091,0.844193411,0.643827166,1.094671197,0.642517751,0.82056079,0.866572146,0.667568225,0.618192795,0.552333333,0.7885,0.601625,0.266875,1.31175,0.26525,0.5525,0.65075,0.2975,0.23625,2.666666667,2.333333333,0.333333333,0,2,4,2,1,2,0.939685273,0.722923109,1.041900392
SW07071-2,327,SW07071-2_92,3,1.355888015,0.724077304,1.37480438,1.650963624,0.795416498,0.634960421,0.886633751,1.650963624,1.650963624,1.650963624,2.492708333,0.379625,2.5985,4.5,0.50325,0.256,0.697,4.5,4.5,4.5,2,2.333333333,0.333333333,0.333333333,2,1,3,0,0,0.522627236,0.551099728,0.499039824
SW07071-2,328,SW07071-2_93,0,0.659249202,0.674691217,0.620748028,0.679133303,0.711642037,0.633177863,0.604259809,0.636403986,0.733072681,0.614915493,0.286515972,0.307125,0.239191667,0.31323125,0.3604,0.25385,0.220633333,0.25775,0.39395,0.2325125,0,2.125553013,2.45293669,0.189473684,0,0,0,1,3,1.269158204,1.526974956,1.15453992
SW07071-2,246,SW07071-2_9,3,0.82420186,0.805720713,0.879742952,0.780642141,0.84541942,0.761669345,0.86938169,0.889865737,0.799504902,0.760820904,0.5598875,0.5230625,0.680875,0.475725,0.60425,0.441875,0.6571,0.70465,0.51105,0.4404,0,1.777777778,2.688888889,0.177777778,0,0,0,1,0,0.635167046,0.705952638,0.543645882
SW08004-1,P11,WA8124_Common,3,0.82420186,0.805720713,0.879742952,0.780642141,0.84541942,0.761669345,0.86938169,0.889865737,0.799504902,0.760820904,0.5598875,0.5230625,0.680875,0.475725,0.60425,0.441875,0.6571,0.70465,0.51105,0.4404,1.777777778,2.688888889,0.177777778,0.283333333,1.333333333,2.4,1.6,2,0,0.687051732,0.756294963,0.599848832
SW08004-1,P7,SW08004-1,0,0.610941244,0.630715572,0.586625377,0.613866863,0.647842948,0.589109064,0.589109064,0.584120479,0.600555042,0.626625104,0.228033333,0.2509,0.201875,0.231325,0.2719,0.27635,0.20445,0.1993,0.2166,0.24605,2,2.733333333,0,0.266666667,2.2,1.8,2,1,0,0.592594587,0.63688238,0.520872398
SW08004-1,338,SW08004-1_10,2,0.720041471,0.720643714,0.719438219,NA,0.643726631,0.781611832,0.781611832,0.644128583,NA,NA,0.3733125,0.37425,0.372375,NA,0.26675,0.3785,0.4775,0.26725,NA,NA,1.333333333,2.5,0.5,0,2,2,0,0,0,0.615583278,0.644396273,0.583786496
SW08004-1,339,SW08004-1_11,2,1.108074952,1.428552063,0.629750468,0.971353903,1.650963624,0.585047114,0.585047114,0.668874624,0.754345148,1.119686881,1.360527778,2.915333333,0.24975,0.9165,4.5,4.04575,0.20025,0.29925,0.42925,1.40375,1.666666667,3,0,0.333333333,1,1,3,2,3,0.941529814,1.002424672,0.871537336
SW08004-1,340,SW08004-1_12,3,1.242746135,1.412821561,1.358045238,0.756681049,1.389634326,1.650963624,1.650963624,0.798565136,0.790646269,0.719357709,1.919319444,2.820083333,2.504625,0.43325,2.6835,1.27675,4.5,0.50925,0.49425,0.37225,3,2.666666667,0.333333333,0,3,3,3,2,3,1.01632913,0.914278448,1.101192463
SW08004-1,341,SW08004-1_13,3,0.899971421,0.803069803,0.896384674,0.982573066,0.700509833,0.934370304,0.934370304,0.85487396,0.98725492,0.977846165,0.728930556,0.517916667,0.72025,0.948625,0.34375,0.39425,0.81575,0.62475,0.96225,0.935,1.666666667,3,0,0.333333333,1,2,2,2,2,0.759472452,0.744978804,0.773433069
SW08004-1,342,SW08004-1_14,0,0.600873214,0.640154043,0.51986683,0.62827613,0.61001702,0.527463854,0.527463854,0.512041033,0.631844765,0.624666489,0.216944444,0.262333333,0.1405,0.248,0.227,0.41325,0.14675,0.13425,0.25225,0.24375,2.333333333,3,0.333333333,0,1,4,2,0,0,0.563705235,0.572229903,0.554914631
SW08004-1,343,SW08004-1_15,2,0.796614746,0.738236202,0.653335907,0.941803915,0.736959769,0.707570883,0.707570883,0.588195193,0.896488374,0.983133797,0.505527778,0.402333333,0.278875,0.835375,0.40025,0.4525,0.35425,0.2035,0.7205,0.95025,2.333333333,2.666666667,0.333333333,0.333333333,2,2,3,0,0,0.637345642,0.630869157,0.643693112
SW08004-1,344,SW08004-1_16,2,0.978779737,1.235603723,0.90749907,0.563836329,1.344513628,0.767725904,0.767725904,1.013889521,0.588916906,0.536300733,0.937680556,1.886416667,0.747375,0.17925,2.4305,2.77625,0.4525,1.04225,0.20425,0.15425,3.333333333,3,0,0,3,4,3,3,2,1.095574506,1.25548699,0.866701593
SW08004-1,345,SW08004-1_17,0,0.543424924,0.570400184,0.513467338,NA,0.614463365,0.507228332,0.507228332,0.519558303,NA,NA,0.160479167,0.185583333,0.135375,NA,0.232,0.19425,0.1305,0.14025,NA,NA,2.333333333,3,0.5,0,4,3,0,0,0,0.530244735,0.552877481,0.505494945
SW08004-1,346,SW08004-1_18,2,0.727189838,0.830465699,0.707487649,0.609792996,0.76545703,0.753612204,0.753612204,0.65440791,0.609792996,NA,0.384541667,0.57275,0.354125,0.22675,0.4485,0.84175,0.428,0.28025,0.22675,NA,3,2.666666667,0.333333333,0.333333333,4,4,1,2,1,0.706834972,0.773757983,0.624060812
SW08004-1,347,SW08004-1_19,1,0.701875169,0.683752799,0.770473089,0.638454932,0.622523534,0.796468811,0.796468811,0.742593771,0.621446501,0.654602443,0.345763889,0.319666667,0.457375,0.26025,0.24125,0.2125,0.50525,0.4095,0.24,0.2805,3.333333333,2.666666667,0.333333333,0,4,3,3,1,0,0.562259156,0.595098964,0.525056683
SW08004-1,329,SW08004-1_1,3,1.294862476,1.425045312,1.296439964,1.129308581,1.475069421,1.295546894,1.295546894,1.297331805,1.212825399,1.03118411,2.171055556,2.893916667,2.179,1.44025,3.2095,3.29775,2.1745,2.1835,1.784,1.0965,2,2.666666667,0,0,0,3,3,3,1,0.797562022,0.845594274,0.742921049
SW08004-1,348,SW08004-1_20,1,0.705363188,0.787075301,0.67377464,0.637738601,0.792640844,0.644730573,0.644730573,0.700509833,0.689993699,0.575141742,0.350944444,0.487583333,0.305875,0.259375,0.498,0.69675,0.268,0.34375,0.3285,0.19025,3,2.333333333,0,0,2,4,3,0,0,0.551716401,0.53372909,0.568601613
SW08004-1,349,SW08004-1_21,3,0.846105469,0.848632943,0.876338089,0.810791281,0.790512939,0.882158955,0.882158955,0.87043885,0.89835089,0.698636803,0.605722222,0.611166667,0.673,0.533,0.494,0.653,0.6865,0.6595,0.725,0.341,1.666666667,3,0.666666667,0,0,3,2,3,3,1.204540093,1.237003111,1.170226091
SW08004-1,350,SW08004-1_22,2,0.717456014,0.650032871,0.720322643,0.771664472,0.639679201,0.720322643,0.720322643,NA,0.853846466,0.666819409,0.369305556,0.274666667,0.37375,0.4595,0.26175,0.1885,0.37375,NA,0.6225,0.2965,1.666666667,2.666666667,0,0.333333333,1,2,2,1,0,0.616735647,0.655702617,0.572102627
SW08004-1,351,SW08004-1_23,2,1.25976354,1.516213016,NA,0.80045547,1.561209067,NA,NA,NA,0.690693135,0.886315619,1.99925,3.485625,NA,0.512875,3.80525,3.166,NA,NA,0.3295,0.69625,1,3,0.5,0,0,0,3,2,0,0.677335304,0.75507667,0.575896522
SW08004-1,352,SW08004-1_24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,1,0,0.628961504,0.692754052,0.548665267
SW08004-1,353,SW08004-1_25,2,0.76518038,0.848169842,0.737649591,0.692782991,0.970912098,0.711543294,0.711543294,0.762028285,0.757117428,0.613579244,0.448013889,0.610166667,0.401375,0.3325,0.91525,0.555,0.36025,0.4425,0.434,0.231,1.333333333,2.333333333,0.333333333,0.333333333,1,0,3,0,0,0.59637084,0.586140663,0.606261587
SW08004-1,354,SW08004-1_26,3,1.160538158,1.349534972,1.138383366,0.911026897,1.32244077,1.307842144,1.307842144,0.89357565,0.819445391,0.987169413,1.563069444,2.457833333,1.47525,0.756125,2.31275,2.82375,2.237,0.7135,0.55025,0.962,2.333333333,2,0,0,2,2,3,3,2,0.971151459,1.033542853,0.899511051
SW08004-1,355,SW08004-1_27,1,0.687828126,0.879258156,0.532654301,0.525811293,0.931593983,0.531033938,0.531033938,0.534264865,0.537168535,0.513941017,0.325416667,0.67975,0.151125,0.145375,0.8085,1.081,0.14975,0.1525,0.155,0.13575,2.333333333,3,0,0.666666667,1,3,3,0,0,0.641608098,0.664374069,0.617100579
SW08004-1,356,SW08004-1_28,1,0.781422332,0.644997763,0.647326295,0.962575189,0.60459436,0.677879786,0.677879786,0.613579244,0.844485641,1.057169379,0.477152778,0.268333333,0.27125,0.891875,0.221,0.2725,0.3115,0.231,0.60225,1.1815,2.333333333,2.666666667,0.333333333,0,3,1,3,2,0,0.695291529,0.761621461,0.613099279
